geneID	txID	gene	transcript
gene-Bud23	rna-XM_030254751	1	NA
gene-Bud23	rna-NM_025375	1	NA
gene-Vps37d	rna-NM_001199677	0.81439407870787	NA
gene-Vps37d	rna-NM_177574	0.81439407870787	NA
gene-Nsun5	rna-XM_030254008	1	NA
gene-Nsun5	rna-NM_145414	1	NA
gene-Nsun5	rna-NR_153312	1	NA
gene-Pom121	rna-NM_148932	0.683514611242764	NA
gene-Pom121	rna-XM_006504334	0.683514611242764	NA
gene-Hip1	rna-NM_001382848	0	0.00286604603192199
gene-Hip1	rna-NM_146001	0	1.58011281074103e-32
gene-Hip1	rna-XM_036164990	0	0.549075887468087
gene-Hip1	rna-XM_011240878	0	0.791042217268516
gene-Rhbdd2	rna-NM_001357037	1	NA
gene-Rhbdd2	rna-NM_146002	1	NA
gene-Por	rna-NM_008898	1	NA
gene-Por	rna-XM_036164891	1	NA
gene-Srrm3	rna-XM_006504475	1	NA
gene-Srrm3	rna-NM_001403221	1	NA
gene-Dtx2	rna-NM_001256098	1	NA
gene-Dtx2	rna-XM_030254849	1	NA
gene-Dtx2	rna-XM_036165554	1	NA
gene-Rasa4	rna-XR_377106	0.619558799362623	NA
gene-Rasa4	rna-XM_036165304	0.619558799362623	NA
gene-Rasa4	rna-NM_133914	0.619558799362623	NA
gene-Rasa4	rna-NR_189324	0.619558799362623	NA
gene-Rasa4	rna-XM_036165306	0.619558799362623	NA
gene-Alkbh4	rna-NM_001347492	1	NA
gene-Alkbh4	rna-NM_001359415	1	NA
gene-Orai2	rna-XM_006504430	1	NA
gene-Orai2	rna-NM_178751	1	NA
gene-Sh2b2	rna-NM_001302938	1	NA
gene-Sh2b2	rna-NM_001425467	1	NA
gene-Sh2b2	rna-NM_018825	1	NA
gene-Sh2b2	rna-NM_001302939	1	NA
gene-Cux1	rna-NM_001291238	1	NA
gene-Cux1	rna-NM_001405086	1	NA
gene-Cux1	rna-NM_198602	1	NA
gene-Col26a1	rna-XM_006504364	1	NA
gene-Col26a1	rna-XM_011240858	1	NA
gene-Col26a1	rna-NM_001346699	1	NA
gene-Col26a1	rna-NM_024474	1	NA
gene-Ift22	rna-NM_026073	1	NA
gene-Ift22	rna-XM_011240905	1	NA
gene-Fis1	rna-NM_001163243	1	NA
gene-Fis1	rna-NM_025562	1	NA
gene-Znhit1	rna-NM_001310747	1	NA
gene-Znhit1	rna-NM_027318	1	NA
gene-Vgf	rna-XM_030254618	0.0947350586769403	NA
gene-Vgf	rna-XM_030254622	0.0947350586769403	NA
gene-Vgf	rna-NM_001039385	0.0947350586769403	NA
gene-Trim56	rna-NM_201373	0.536365768841833	NA
gene-Trim56	rna-XM_006504441	0.536365768841833	NA
gene-Muc3a	rna-XM_036165654	1	NA
gene-Muc3a	rna-XM_036165655	1	NA
gene-Ache	rna-NM_001290010	1	NA
gene-Ache	rna-NM_009599	1	NA
gene-Ache	rna-XR_004942425	1	NA
gene-Srrt	rna-NM_001109909	0.0505431711813911	NA
gene-Srrt	rna-NM_001359602	0.0505431711813911	NA
gene-Srrt	rna-NM_031405	0.0505431711813911	NA
gene-Srrt	rna-XM_030254927	0.0505431711813911	NA
gene-Srrt	rna-XM_030254929	0.0505431711813911	NA
gene-Trip6	rna-NM_001417590	1	NA
gene-Trip6	rna-NM_011639	1	NA
gene-Trip6	rna-NR_184539	1	NA
gene-Slc12a9	rna-NM_031406	1	NA
gene-Slc12a9	rna-XM_030254931	1	NA
gene-Slc12a9	rna-XM_030254937	1	NA
gene-Ephb4	rna-NM_001159571	1	NA
gene-Ephb4	rna-NM_010144	1	NA
gene-Gigyf1	rna-NM_001403317	0.9770181487864	NA
gene-Gigyf1	rna-NM_031408	0.9770181487864	NA
gene-Gigyf1	rna-XM_006504607	0.9770181487864	NA
gene-Gigyf1	rna-XM_006504609	0.9770181487864	NA
gene-Gigyf1	rna-XM_030254736	0.9770181487864	NA
gene-Gigyf1	rna-XM_036165380	0.9770181487864	NA
gene-Actl6b	rna-NM_001425791	0.904872742389188	NA
gene-Actl6b	rna-NM_031404	0.904872742389188	NA
gene-Agfg2	rna-NM_001303266	0.204233052804637	NA
gene-Agfg2	rna-NM_001303271	0.204233052804637	NA
gene-Agfg2	rna-NM_178162	0.204233052804637	NA
gene-Ppp1r35	rna-XM_030254798	1	NA
gene-Ppp1r35	rna-NM_001356989	1	NA
gene-Ppp1r35	rna-NM_027242	1	NA
gene-Mepce	rna-NM_001424627	0.0585820882232296	NA
gene-Mepce	rna-NM_144913	0.0585820882232296	NA
gene-Mepce	rna-NR_188808	0.0585820882232296	NA
gene-Zcwpw1	rna-XM_030254625	1	NA
gene-Zcwpw1	rna-XM_006504585	1	NA
gene-Zcwpw1	rna-NM_001005426	1	NA
gene-Zcwpw1	rna-XM_036165246	1	NA
gene-Zkscan1	rna-XM_006504628	1.6358716335054e-05	1
gene-Zkscan1	rna-NM_133906	1.6358716335054e-05	2.14626694533974e-05
gene-Zkscan1	rna-XM_011240958	1.6358716335054e-05	1.43124084281892e-06
gene-Zscan21	rna-NM_001044704	1	NA
gene-Zscan21	rna-NM_011757	1	NA
gene-Zfp113	rna-NM_019747	1	NA
gene-Zfp113	rna-XM_036165327	1	NA
gene-Mcm7	rna-NM_001356576	1	NA
gene-Mcm7	rna-NM_001356577	1	NA
gene-Mcm7	rna-NM_008568	1	NA
gene-Ap4m1	rna-NM_021392	0.246503737942082	NA
gene-Ap4m1	rna-XM_030254076	0.246503737942082	NA
gene-Taf6	rna-NM_001356600	1	NA
gene-Taf6	rna-NM_001356601	1	NA
gene-Taf6	rna-NM_009315	1	NA
gene-Gpc2	rna-XM_030254816	1	NA
gene-Gpc2	rna-XM_036165503	1	NA
gene-Gpc2	rna-NM_172412	1	NA
gene-Stag3	rna-XR_377146	1	NA
gene-Stag3	rna-XM_006504596	1	NA
gene-Stag3	rna-XR_004942532	1	NA
gene-Stag3	rna-NM_016964	1	NA
gene-Stag3	rna-XM_006504601	1	NA
gene-Zfp157	rna-XM_036165510	1	NA
gene-Zfp157	rna-NM_028130	1	NA
gene-Zfp68	rna-NM_001044747	1	NA
gene-Zfp68	rna-NM_001163797	1	NA
gene-Zfp68	rna-NM_013844	1	NA
gene-Pdgfa	rna-NM_001422140	1	NA
gene-Pdgfa	rna-NM_001422139	1	NA
gene-Pdgfa	rna-NM_008808	1	NA
gene-Dnaaf5	rna-XR_003955669	0.0662028288653716	NA
gene-Dnaaf5	rna-NM_001081265	0.0662028288653716	NA
gene-Dnaaf5	rna-NM_001363485	0.0662028288653716	NA
gene-Sun1	rna-XM_036165598	0.079705264000521	NA
gene-Sun1	rna-NM_001256116	0.079705264000521	NA
gene-Sun1	rna-NM_001256117	0.079705264000521	NA
gene-Sun1	rna-NM_001359494	0.079705264000521	NA
gene-Sun1	rna-NM_001359496	0.079705264000521	NA
gene-Sun1	rna-NM_024451	0.079705264000521	NA
gene-Get4	rna-NM_001359238	1	NA
gene-Get4	rna-NM_026269	1	NA
gene-Zfand2a	rna-NM_001159908	0.536799811903667	NA
gene-Zfand2a	rna-NM_133349	0.536799811903667	NA
gene-Ints1	rna-XM_006504728	0.94051281638235	NA
gene-Ints1	rna-XM_006504729	0.94051281638235	NA
gene-Ints1	rna-NM_026748	0.94051281638235	NA
gene-Psmg3	rna-NM_001356963	1	NA
gene-Psmg3	rna-NM_025604	1	NA
gene-Elfn1	rna-NM_001384186	1	NA
gene-Elfn1	rna-XM_006504703	1	NA
gene-Elfn1	rna-XM_006504702	1	NA
gene-Mad1l1	rna-NM_001359025	0.00280294285706024	0.0952035049417508
gene-Mad1l1	rna-NM_010752	0.00280294285706024	0.000444501450353682
gene-Mad1l1	rna-XM_006504652	0.00280294285706024	0.407955645560713
gene-Nudt1	rna-NM_001356583	1	NA
gene-Nudt1	rna-NM_008637	1	NA
gene-Snx8	rna-NM_172277	0.133092189105038	NA
gene-Snx8	rna-XM_030254436	0.133092189105038	NA
gene-Chst12	rna-NM_001425715	1	NA
gene-Chst12	rna-NM_021528	1	NA
gene-Iqce	rna-XM_030254859	0.736053241076982	NA
gene-Iqce	rna-NM_001347517	0.736053241076982	NA
gene-Iqce	rna-NM_028833	0.736053241076982	NA
gene-Brat1	rna-NM_001424646	0.819125662615304	NA
gene-Brat1	rna-NM_001424648	0.819125662615304	NA
gene-Brat1	rna-NM_181066	0.819125662615304	NA
gene-Brat1	rna-NR_074085	0.819125662615304	NA
gene-Brat1	rna-NM_001276287	0.819125662615304	NA
gene-Sdk1	rna-XM_006504712	0.204248210417793	NA
gene-Sdk1	rna-NM_177879	0.204248210417793	NA
gene-Foxk1	rna-NM_199068	0.495967264318815	NA
gene-Foxk1	rna-XM_006504654	0.495967264318815	NA
gene-Ap5z1	rna-NM_172725	1	NA
gene-Ap5z1	rna-XM_006504681	1	NA
gene-Radil	rna-NM_001289588	1	NA
gene-Radil	rna-NM_178702	1	NA
gene-Radil	rna-XR_004942508	1	NA
gene-Wipi2	rna-XM_036165568	1	NA
gene-Wipi2	rna-NM_178398	1	NA
gene-Slc29a4	rna-NM_001424731	1	NA
gene-Slc29a4	rna-NM_146257	1	NA
gene-Tnrc18	rna-NM_001122730	0.797130954663953	NA
gene-Tnrc18	rna-XM_006504689	0.797130954663953	NA
gene-Tnrc18	rna-XM_006504690	0.797130954663953	NA
gene-Tnrc18	rna-XM_036165102	0.797130954663953	NA
gene-Fbxl18	rna-XM_036165103	0.0582431188022771	NA
gene-Fbxl18	rna-NM_001033312	0.0582431188022771	NA
gene-Rnf216	rna-NM_080561	1	NA
gene-Rnf216	rna-NM_207110	1	NA
gene-Rnf216	rna-XM_006504645	1	NA
gene-Rbak	rna-NM_001045482	1	NA
gene-Rbak	rna-NM_001359235	1	NA
gene-Zfp12	rna-XM_017320875	0.925643435502558	NA
gene-Zfp12	rna-NM_001289589	0.925643435502558	NA
gene-Zfp12	rna-NM_001289590	0.925643435502558	NA
gene-Zfp12	rna-NM_177681	0.925643435502558	NA
gene-Zfp853	rna-XM_036165234	0.436672358749969	NA
gene-Zfp853	rna-XM_030254607	0.436672358749969	NA
gene-Zfp853	rna-NM_001370826	0.436672358749969	NA
gene-Ints15	rna-NM_172726	1	NA
gene-Ints15	rna-XM_006504697	1	NA
gene-Zdhhc4	rna-XM_036165535	1	NA
gene-Zdhhc4	rna-NM_001359445	1	NA
gene-Zdhhc4	rna-NM_028379	1	NA
gene-Zdhhc4	rna-NR_153112	1	NA
gene-Zdhhc4	rna-XM_006504734	1	NA
gene-Zdhhc4	rna-XM_006504733	1	NA
gene-Grid2ip	rna-NM_133355	1	NA
gene-Grid2ip	rna-NM_001347529	1	NA
gene-Daglb	rna-XM_006504698	1	NA
gene-Daglb	rna-NM_144915	1	NA
gene-Fam220a	rna-NM_026050	1	NA
gene-Fam220a	rna-NM_133703	1	NA
gene-Aimp2	rna-NM_001172146	1	NA
gene-Aimp2	rna-NM_146165	1	NA
gene-Pms2	rna-XM_036164887	0.975651457861647	NA
gene-Pms2	rna-XM_030254203	0.975651457861647	NA
gene-Pms2	rna-NM_008886	0.975651457861647	NA
gene-Pms2	rna-XM_036164882	0.975651457861647	NA
gene-Lmtk2	rna-NM_001081109	1	NA
gene-Lmtk2	rna-XM_006504825	1	NA
gene-Trrap	rna-XM_006504792	0	5.72245740152368e-62
gene-Trrap	rna-XM_006504790	0	0.0201847582937951
gene-Trrap	rna-XR_377189	0	1
gene-Trrap	rna-NM_001081362	0	0.05851042730326
gene-Smurf1	rna-NM_001038627	0.749342630229322	NA
gene-Smurf1	rna-NM_029438	0.749342630229322	NA
gene-Smurf1	rna-XM_006504884	0.749342630229322	NA
gene-Smurf1	rna-XM_011241017	0.749342630229322	NA
gene-Bud31	rna-NM_001310771	0.918038096536016	NA
gene-Bud31	rna-NM_001310770	0.918038096536016	NA
gene-Ptcd1	rna-NM_133735	1	NA
gene-Ptcd1	rna-XM_011241013	1	NA
gene-Cpsf4	rna-NM_001291248	1	NA
gene-Cpsf4	rna-NM_001291249	1	NA
gene-Cpsf4	rna-NM_001374716	1	NA
gene-Zkscan5	rna-NM_001359188	1	NA
gene-Zkscan5	rna-NM_001359191	1	NA
gene-Zkscan5	rna-NM_016683	1	NA
gene-Zkscan5	rna-XM_011241010	1	NA
gene-Zscan25	rna-NM_001081431	1	NA
gene-Zscan25	rna-NM_001384205	1	NA
gene-Zscan25	rna-NM_001384206	1	NA
gene-Zscan25	rna-NM_001384207	1	NA
gene-Rnf6	rna-NM_001256085	1	NA
gene-Rnf6	rna-NM_028774	1	NA
gene-Cdk8	rna-NM_001359990	3.4738243094002e-05	1
gene-Cdk8	rna-NM_001359991	3.4738243094002e-05	3.16592180781298e-06
gene-Cdk8	rna-NM_153599	3.4738243094002e-05	0.00182394166773624
gene-Gpr12	rna-NM_008151	0.469600118220248	NA
gene-Gpr12	rna-NM_001359055	0.469600118220248	NA
gene-Gpr12	rna-NM_001359056	0.469600118220248	NA
gene-Usp12	rna-XM_030254365	0.315141202410098	NA
gene-Usp12	rna-NM_011669	0.315141202410098	NA
gene-Mtif3	rna-NM_001256101	0.485315289527406	NA
gene-Mtif3	rna-NM_001256102	0.485315289527406	NA
gene-Mtif3	rna-NM_029581	0.485315289527406	NA
gene-Lnx2	rna-NM_001424754	1	NA
gene-Lnx2	rna-NM_080795	1	NA
gene-Polr1d	rna-NM_009087	1	NA
gene-Polr1d	rna-NM_181730	1	NA
gene-Polr1d	rna-XM_030254233	1	NA
gene-Pan3	rna-NM_001419785	0.0191885046504526	0.00454868180167585
gene-Pan3	rna-XR_004942575	0.0191885046504526	1
gene-Pan3	rna-XM_006504877	0.0191885046504526	0.88960969367608
gene-Flt1	rna-XM_036164787	0.133243456421208	NA
gene-Flt1	rna-NM_010228	0.133243456421208	NA
gene-Flt1	rna-NM_001363135	0.133243456421208	NA
gene-Slc46a3	rna-XM_006504865	1	NA
gene-Slc46a3	rna-XM_006504867	1	NA
gene-Mtus2	rna-XM_011241018	0.0415905457124034	1
gene-Mtus2	rna-NM_001359503	0.0415905457124034	1
gene-Mtus2	rna-NM_001359505	0.0415905457124034	0.0126491958550988
gene-Slc7a1	rna-NM_001301424	1	NA
gene-Slc7a1	rna-NM_007513	1	NA
gene-Ubl3	rna-NM_001359200	0.451117060154474	NA
gene-Ubl3	rna-NM_001359199	0.451117060154474	NA
gene-Ubl3	rna-NM_011908	0.451117060154474	NA
gene-Ubl3	rna-XM_006504832	0.451117060154474	NA
gene-Katnal1	rna-NM_153572	1	NA
gene-Katnal1	rna-XM_006504828	1	NA
gene-Katnal1	rna-XM_006504829	1	NA
gene-5930430L01Rik	rna-NR_102383	1	NA
gene-5930430L01Rik	rna-NR_102384	1	NA
gene-Uspl1	rna-NM_001115149	0.988023559280295	NA
gene-Uspl1	rna-NM_001115150	0.988023559280295	NA
gene-Uspl1	rna-NM_001115151	0.988023559280295	NA
gene-Fry	rna-XM_006504932	5.21970147233528e-07	0.412046750610222
gene-Fry	rna-XM_006504933	5.21970147233528e-07	0.215733724633125
gene-Fry	rna-XM_006504930	5.21970147233528e-07	3.3933635782721e-08
gene-Brca2	rna-XM_036164758	0.175340682422253	NA
gene-Brca2	rna-XM_011241019	0.175340682422253	NA
gene-Brca2	rna-NM_001081001	0.175340682422253	NA
gene-Brca2	rna-NM_009765	0.175340682422253	NA
gene-N4bp2l1	rna-NM_133898	1	NA
gene-N4bp2l1	rna-XR_003955567	1	NA
gene-N4bp2l1	rna-XR_003955566	1	NA
gene-N4bp2l2	rna-XM_036165252	0.208763700361076	NA
gene-N4bp2l2	rna-NM_001362416	0.208763700361076	NA
gene-N4bp2l2	rna-NM_201369	0.208763700361076	NA
gene-Pds5b	rna-NM_001346503	0.701832055760468	NA
gene-Pds5b	rna-NM_175310	0.701832055760468	NA
gene-Stard13	rna-XM_036165136	0.00565000519212355	1
gene-Stard13	rna-NM_001359985	0.00565000519212355	1
gene-Stard13	rna-NM_146258	0.00565000519212355	0.00197747573621172
gene-Stard13	rna-NM_001424724	0.00565000519212355	1
gene-Vps50	rna-NM_024260	0.011859208189522	0
gene-Vps50	rna-XM_036152347	0.011859208189522	0
gene-Casd1	rna-NM_145398	0.0492546692585299	0
gene-Casd1	rna-NM_001379145	0.0492546692585299	0
gene-Sgce	rna-NM_001130189	1	NA
gene-Sgce	rna-NM_001410333	1	NA
gene-Sgce	rna-NM_001410334	1	NA
gene-Sgce	rna-NM_011360	1	NA
gene-Peg10	rna-NM_001040611	1	NA
gene-Peg10	rna-NM_130877	1	NA
gene-Ppp1r9a	rna-NM_001363809	1	NA
gene-Ppp1r9a	rna-NM_181595	1	NA
gene-Pon3	rna-NM_001411740	1	NA
gene-Pon3	rna-NM_173006	1	NA
gene-Pon3	rna-NM_001411742	1	NA
gene-Pon2	rna-NM_183308	1	NA
gene-Pon2	rna-XM_006505122	1	NA
gene-Asb4	rna-NM_023048	1	NA
gene-Asb4	rna-NM_001355662	1	NA
gene-Dync1i1	rna-NM_001191025	1	NA
gene-Dync1i1	rna-NM_001191026	1	NA
gene-Dync1i1	rna-NM_010063	1	NA
gene-Gm34871	rna-XR_004933746	0.413555016610362	NA
gene-Gm34871	rna-XR_868787	0.413555016610362	NA
gene-Gm34871	rna-XR_004933745	0.413555016610362	NA
gene-Gm34871	rna-XR_868786	0.413555016610362	NA
gene-Gm34871	rna-XR_004933748	0.413555016610362	NA
gene-Gm34871	rna-XR_004933747	0.413555016610362	NA
gene-Dlx6os1	rna-NR_155495	0.569776375534055	NA
gene-Dlx6os1	rna-NR_015388	0.569776375534055	NA
gene-Dlx6os1	rna-NR_155496	0.569776375534055	NA
gene-Dlx5	rna-NM_010056	1	NA
gene-Dlx5	rna-NM_198854	1	NA
gene-Tac1	rna-NM_001311060	0.126808192247187	NA
gene-Tac1	rna-NM_009311	0.126808192247187	NA
gene-Col28a1	rna-XM_006505033	1	NA
gene-Col28a1	rna-XM_006505031	1	NA
gene-Col28a1	rna-XM_017321502	1	NA
gene-Mios	rna-XM_036166130	1	NA
gene-Mios	rna-XM_036166132	1	NA
gene-Mios	rna-XR_004942957	1	NA
gene-Mios	rna-NM_145374	1	NA
gene-Glcci1	rna-NM_133236	1	NA
gene-Glcci1	rna-NM_001286728	1	NA
gene-Glcci1	rna-NM_001286729	1	NA
gene-Ica1	rna-NM_001410045	1	NA
gene-Ica1	rna-NM_010492	1	NA
gene-Nxph1	rna-XM_006505010	0.567537850812234	NA
gene-Nxph1	rna-NM_008751	0.567537850812234	NA
gene-Phf14	rna-XR_004933644	1	NA
gene-Phf14	rna-NM_001168382	1	NA
gene-Phf14	rna-NM_001362122	1	NA
gene-Tmem168	rna-NM_028990	0.590432133169106	NA
gene-Tmem168	rna-XM_006504953	0.590432133169106	NA
gene-Gpr85	rna-XM_030255527	0.556785213170856	NA
gene-Gpr85	rna-XM_036152258	0.556785213170856	NA
gene-Gpr85	rna-NM_001330667	0.556785213170856	NA
gene-Foxp2	rna-NM_053242	1	NA
gene-Foxp2	rna-NM_001286607	1	NA
gene-Foxp2	rna-NM_212435	1	NA
gene-Cav1	rna-NM_001409558	0.414984165401052	NA
gene-Cav1	rna-NM_007616	0.414984165401052	NA
gene-Cav1	rna-NM_001243064	0.414984165401052	NA
gene-Met	rna-XM_011241043	0.577947110774941	NA
gene-Met	rna-NM_008591	0.577947110774941	NA
gene-St7	rna-XR_003956242	1	NA
gene-St7	rna-NM_022332	1	NA
gene-Cttnbp2	rna-NM_080285	1	NA
gene-Cttnbp2	rna-NR_149735	1	NA
gene-Tspan12	rna-NM_001411750	1	NA
gene-Tspan12	rna-NM_001411749	1	NA
gene-Ptprz1	rna-NM_011219	0.89436326367457	NA
gene-Ptprz1	rna-NM_001081306	0.89436326367457	NA
gene-Ptprz1	rna-NM_001361349	0.89436326367457	NA
gene-Ptprz1	rna-NM_001403052	0.89436326367457	NA
gene-Cadps2	rna-NM_001252105	0.206753492369397	NA
gene-Cadps2	rna-NM_153163	0.206753492369397	NA
gene-Cadps2	rna-XM_006505113	0.206753492369397	NA
gene-Cadps2	rna-XM_030255457	0.206753492369397	NA
gene-Cadps2	rna-NM_001403608	0.206753492369397	NA
gene-Pot1a	rna-NM_133931	1	NA
gene-Pot1a	rna-XM_006504955	1	NA
gene-Pot1a	rna-XM_006504956	1	NA
gene-Grm8	rna-NM_001409900	0.5568399976868	NA
gene-Grm8	rna-NM_001409901	0.5568399976868	NA
gene-Grm8	rna-NM_001361125	0.5568399976868	NA
gene-Grm8	rna-NM_001409903	0.5568399976868	NA
gene-Zfp800	rna-NM_001411809	0.125086598209215	NA
gene-Zfp800	rna-NM_001411810	0.125086598209215	NA
gene-Zfp800	rna-NM_001411811	0.125086598209215	NA
gene-Zfp800	rna-NM_001411812	0.125086598209215	NA
gene-Zfp800	rna-NM_001411813	0.125086598209215	NA
gene-Zfp800	rna-XM_011241073	0.125086598209215	NA
gene-Zfp800	rna-NM_001411807	0.125086598209215	NA
gene-Zfp800	rna-NM_001411803	0.125086598209215	NA
gene-Zfp800	rna-NM_001411804	0.125086598209215	NA
gene-Snd1	rna-NM_019776	0	0
gene-Snd1	rna-XM_030255513	0	0
gene-Rbm28	rna-NM_133925	1	NA
gene-Rbm28	rna-XM_030255573	1	NA
gene-Prrt4	rna-XM_006504964	0.998870301945376	NA
gene-Prrt4	rna-XM_006504963	0.998870301945376	NA
gene-Prrt4	rna-NM_001101443	0.998870301945376	NA
gene-Calu	rna-NM_007594	1	NA
gene-Calu	rna-NM_184053	1	NA
gene-Ccdc136	rna-XR_001785125	1	NA
gene-Ccdc136	rna-XM_006505052	1	NA
gene-Ccdc136	rna-XM_006505053	1	NA
gene-Ccdc136	rna-NM_001347073	1	NA
gene-Flnc	rna-NM_001081185	1	NA
gene-Flnc	rna-NM_001311074	1	NA
gene-Kcp	rna-XM_030255489	1	NA
gene-Kcp	rna-XR_003956222	1	NA
gene-Kcp	rna-XR_868762	1	NA
gene-Irf5	rna-NM_012057	1	NA
gene-Irf5	rna-XM_006505098	1	NA
gene-Irf5	rna-XM_030255430	1	NA
gene-Tnpo3	rna-NM_001361290	1	NA
gene-Tnpo3	rna-NM_177296	1	NA
gene-Tspan33	rna-NM_001301407	0.606501544684101	NA
gene-Tspan33	rna-NM_146173	0.606501544684101	NA
gene-Smo	rna-NM_176996	1	NA
gene-Smo	rna-XM_006505106	1	NA
gene-Ahcyl2	rna-NM_001171000	0.402859853442324	NA
gene-Ahcyl2	rna-XM_006505179	0.402859853442324	NA
gene-Ahcyl2	rna-XM_006505180	0.402859853442324	NA
gene-Strip2	rna-XM_011241067	1	NA
gene-Strip2	rna-XM_006505118	1	NA
gene-Strip2	rna-NM_177204	1	NA
gene-Nrf1	rna-NM_001410235	0.751740205121481	NA
gene-Nrf1	rna-NM_001164226	0.751740205121481	NA
gene-Nrf1	rna-NM_010938	0.751740205121481	NA
gene-Nrf1	rna-XM_030255218	0.751740205121481	NA
gene-Ube2h	rna-NM_001169577	0.361606281702955	NA
gene-Ube2h	rna-NM_009459	0.361606281702955	NA
gene-Klhdc10	rna-NM_001311087	1	NA
gene-Klhdc10	rna-NM_029742	1	NA
gene-Cep41	rna-NM_031998	0.775701630448967	NA
gene-Cep41	rna-NR_130775	0.775701630448967	NA
gene-Mkln1	rna-XM_036166200	0.0588274050754553	NA
gene-Mkln1	rna-XM_017321605	0.0588274050754553	NA
gene-Mkln1	rna-NM_013791	0.0588274050754553	NA
gene-Mkln1	rna-XM_030255437	0.0588274050754553	NA
gene-Chchd3	rna-NM_001355667	1	NA
gene-Chchd3	rna-NM_025336	1	NA
gene-Lrguk	rna-XM_006506713	1	NA
gene-Lrguk	rna-NM_001401521	1	NA
gene-Lrguk	rna-NM_001401523	1	NA
gene-Lrguk	rna-NM_028886	1	NA
gene-Lrguk	rna-XM_011241496	1	NA
gene-Slc35b4	rna-NM_021435	0.43494469983304	NA
gene-Slc35b4	rna-NR_184551	0.43494469983304	NA
gene-Cald1	rna-XR_004942906	1	NA
gene-Cald1	rna-NM_001347100	1	NA
gene-Cald1	rna-NM_145575	1	NA
gene-Agbl3	rna-XM_030255660	1	NA
gene-Agbl3	rna-XM_030255658	1	NA
gene-Agbl3	rna-NM_001289658	1	NA
gene-Cyren	rna-NM_001135611	1	NA
gene-Cyren	rna-NM_199145	1	NA
gene-Cyren	rna-XM_030255676	1	NA
gene-Slc23a4	rna-XM_006506135	1	NA
gene-Slc23a4	rna-XM_006506134	1	NA
gene-Cnot4	rna-NM_001164412	1	NA
gene-Cnot4	rna-NM_001164413	1	NA
gene-Cnot4	rna-NM_001164411	1	NA
gene-Cnot4	rna-NM_016877	1	NA
gene-Nup205	rna-NM_027513	0.00345069569337352	0
gene-Nup205	rna-XM_006506593	0.00345069569337352	0
gene-Chrm2	rna-NM_203491	1	NA
gene-Chrm2	rna-NM_001411693	1	NA
gene-Dgki	rna-NM_001081206	1	NA
gene-Dgki	rna-NM_001347104	1	NA
gene-Trim24	rna-XM_006505895	1	NA
gene-Trim24	rna-NM_001272064	1	NA
gene-Ift56	rna-XM_006506152	0.92974700060577	NA
gene-Ift56	rna-XR_003956200	0.92974700060577	NA
gene-Ift56	rna-NM_153600	0.92974700060577	NA
gene-Luc7l2	rna-NM_001170849	0.0577111986198681	NA
gene-Luc7l2	rna-NM_138680	0.0577111986198681	NA
gene-Luc7l2	rna-NM_001331223	0.0577111986198681	NA
gene-Luc7l2	rna-XM_036165937	0.0577111986198681	NA
gene-Hipk2	rna-XM_006505602	0.000927481020219886	0
gene-Hipk2	rna-NM_001294143	0.000927481020219886	0
gene-Kdm7a	rna-NM_001033430	0.32315254526289	NA
gene-Kdm7a	rna-XM_036166258	0.32315254526289	NA
gene-Slc37a3	rna-NM_028123	1	NA
gene-Slc37a3	rna-NR_155077	1	NA
gene-Mkrn1	rna-NM_001411237	1	NA
gene-Mkrn1	rna-NM_018810	1	NA
gene-Dennd2a	rna-NM_001418008	0.89733985452104	NA
gene-Dennd2a	rna-NM_172477	0.89733985452104	NA
gene-Dennd2a	rna-XM_017321485	0.89733985452104	NA
gene-Adck2	rna-XM_006506425	0.335056476738171	NA
gene-Adck2	rna-NM_178873	0.335056476738171	NA
gene-Ndufb2	rna-NM_001358797	1	NA
gene-Ndufb2	rna-NM_026612	1	NA
gene-Braf	rna-NM_139294	1	NA
gene-Braf	rna-XM_036165749	1	NA
gene-Braf	rna-XM_036165747	1	NA
gene-Tmem178b	rna-NM_001360978	3.06758370248615e-10	0
gene-Tmem178b	rna-NM_001004182	3.06758370248615e-10	0
gene-Ssbp1	rna-XM_017321664	0.113279257999567	NA
gene-Ssbp1	rna-XM_006506329	0.113279257999567	NA
gene-Ssbp1	rna-NM_028358	0.113279257999567	NA
gene-Ssbp1	rna-NM_212468	0.113279257999567	NA
gene-Ssbp1	rna-NM_001286663	0.113279257999567	NA
gene-Ssbp1	rna-NM_001364578	0.113279257999567	NA
gene-Ephb6	rna-XM_036165808	1	NA
gene-Ephb6	rna-XR_003956161	1	NA
gene-Ephb6	rna-NM_001146351	1	NA
gene-Casp2	rna-NM_007610	1	NA
gene-Casp2	rna-NR_176859	1	NA
gene-Casp2	rna-NR_176862	1	NA
gene-Clcn1	rna-XM_036165798	1	NA
gene-Clcn1	rna-NM_013491	1	NA
gene-Clcn1	rna-NR_176868	1	NA
gene-Fam131b	rna-NM_001113327	1	NA
gene-Fam131b	rna-NM_029528	1	NA
gene-Zyx	rna-XM_036166031	1	NA
gene-Zyx	rna-NM_001289619	1	NA
gene-Zyx	rna-NM_011777	1	NA
gene-Tcaf1	rna-XM_006506756	0.0594979524749122	NA
gene-Tcaf1	rna-NM_001355768	0.0594979524749122	NA
gene-Tcaf1	rna-NM_001355769	0.0594979524749122	NA
gene-Tcaf1	rna-NM_029930	0.0594979524749122	NA
