"","Gene","Event_Type","Chromosome","Coordinates","Strand","dPSI_PE-Ctrl","p-val_PE-Ctrl","-log10(p-adj PE-Ctrl)","regulation"
"4640","Ecm1_and_gene-Mir7014","SE","NC_000069.7","95644103-95644325:95644369-95644945","-",0,0.3211788212,0.49325310019044,"not significant"
"4641","Ecm1_and_gene-Mir7014","SE","NC_000069.7","95644369-95644945:95645025-95645120","-",0,0.3211788212,0.49325310019044,"not significant"
"4642","Ecm1_and_gene-Mir7014","SE","NC_000069.7","95645200-95645324:95645428-95645551","-",-0.1230157848,0.3211788212,0.49325310019044,"not significant"
"4643","Ecpas","SE","NC_000070.7","58879134-58885368:58885498-58912476","-",-0.0556026415,0.3621378621,0.441126066617712,"not significant"
"4644","Ecpas","SE","NC_000070.7","58885498-58905004:58905107-58911869","-",-0.1093687179,0.3621378621,0.441126066617712,"not significant"
"4645","Ecpas","SE","NC_000070.7","58885498-58905004:58905107-58912476","-",0.0046999933,0.3621378621,0.441126066617712,"not significant"
"4646","Ecscr","SE","NC_000084.7","35846487-35846694:35846790-35848232","-",0,0.3226773227,0.491231555117694,"not significant"
"4647","Ecsit","SE","NC_000075.7","21987941-21989444:21989561-21995319","-",0.0054268626,0.3871128871,0.412162370651447,"not significant"
"4648","Ecsit","SE","NC_000075.7","21989561-21995319:21995500-21996653","-",0.2447606619,0.3871128871,0.412162370651447,"not significant"
"4649","Ecsit","SE","NC_000075.7","21989561-21995319:21995504-21996645","-",0,0.3871128871,0.412162370651447,"not significant"
"4650","Ecsit","SE","NC_000075.7","21989561-21995319:21995504-21996653","-",0.0003011904,0.3871128871,0.412162370651447,"not significant"
"4651","Ect2","SE","NC_000069.7","27152637-27154977:27155120-27156544","-",-0.0055923435,0.3601398601,0.443528808471938,"not significant"
"4652","Ect2","SE","NC_000069.7","27195848-27199101:27199208-27200105","-",0,0.3601398601,0.443528808471938,"not significant"
"4653","Ect2","SE","NC_000069.7","27199208-27200105:27200194-27200986","-",0,0.3601398601,0.443528808471938,"not significant"
"4654","Ect2","SE","NC_000069.7","27200194-27200986:27201168-27203142","-",-0.0223633016,0.3601398601,0.443528808471938,"not significant"
"4655","Ect2","SE","NC_000069.7","27201168-27202944:27203036-27203142","-",-0.0179239648,0.3601398601,0.443528808471938,"not significant"
"4656","Eda_and_gene-Mir676","SE","NC_000086.8","99353705-99425061:99425084-99433308","+",0.0825274307,0.2867132867,0.542552180765452,"not significant"
"4657","Eda_and_gene-Mir676","SE","NC_000086.8","99438749-99439281:99439419-99440511","+",0.0665143759,0.2867132867,0.542552180765452,"not significant"
"4658","Eda_and_gene-Mir676","SE","NC_000086.8","99438749-99439281:99439436-99440511","+",-0.0923604719,0.2867132867,0.542552180765452,"not significant"
"4659","Edc3","SE","NC_000075.7","57615982-57619663:57619758-57620664","+",0.00233125,0.3751248751,0.42582413616793,"not significant"
"4660","Edc3","SE","NC_000075.7","57620844-57623231:57623550-57634469","+",-0.0346116929,0.3751248751,0.42582413616793,"not significant"
"4661","Edem2","SE","NC_000068.8","155552888-155554632:155555043-155555258","-",0.0012140564,0.3851148851,0.414409695109129,"not significant"
"4662","Edem2","SE","NC_000068.8","155555399-155557930:155558141-155560184","-",0.058547881,0.2437562438,0.61304425106263,"not significant"
"4663","Edem3","SE","NC_000067.7","151687455-151688505:151688519-151694061","+",0.0409502322,0.3626373626,0.440527452487952,"not significant"
"4664","Edem3","SE","NC_000067.7","151687455-151688505:151688552-151694061","+",0.0062583553,0.3626373626,0.440527452487952,"not significant"
"4665","Edem3","SE","NC_000067.7","151687455-151688508:151688519-151694061","+",0.003207051,0.3626373626,0.440527452487952,"not significant"
"4666","Edem3","SE","NC_000067.7","151687455-151688508:151688552-151694061","+",-0.0184225848,0.3626373626,0.440527452487952,"not significant"
"4667","Edf1","SE","NC_000068.8","25450712-25450981:25451074-25451863","+",0.0086806252,0.2252747253,0.647287531216614,"not significant"
"4668","Edil3_and_gene-Gm38504_and_gene-Gm46433","SE","NC_000079.7","89093067-89125874:89125903-89190551","+",0.0113884663,0.3156843157,0.500746994839337,"not significant"
"4669","Edrf1","SE","NC_000073.7","133245878-133248719:133248820-133249074","+",-0.112252693,0.2997002997,0.523312822760091,"not significant"
"4670","Eea1","SE","NC_000076.7","95809940-95814023:95814148-95825424","+",-0.0037588614,0.3571428571,0.447158031394335,"not significant"
"4671","Eea1","SE","NC_000076.7","95832954-95836213:95836227-95838749","+",-0.0078468468,0.3571428571,0.447158031394335,"not significant"
"4672","Eef1akmt4_and_gene-Eef1ece2_and_gene-Ece2","SE","NC_000082.7","20448797-20449102:20449188-20449531","+",-0.0430653781,0.2297702298,0.638706241405456,"not significant"
"4673","Eef1d","SE","NC_000081.7","75768768-75769075:75769131-75772540","-",0.0334635809,0.3804195804,0.419737137789235,"not significant"
"4674","Eef1d","SE","NC_000081.7","75768768-75769075:75769131-75772981","-",0,0.3804195804,0.419737137789235,"not significant"
"4675","Eef1d","SE","NC_000081.7","75768768-75772540:75772611-75772981","-",0.0531014716,0.3804195804,0.419737137789235,"not significant"
"4676","Eef1d","SE","NC_000081.7","75769131-75772540:75772611-75772981","-",0,0.3804195804,0.419737137789235,"not significant"
"4677","Eef1d","SE","NC_000081.7","75773104-75774528:75775657-75777735","-",-0.0730518127,0.3804195804,0.419737137789235,"not significant"
"4678","Eef1d","SE","NC_000081.7","75773104-75777735:75777749-75781094","-",0.0488065159,0.3804195804,0.419737137789235,"not significant"
"4679","Eef2k","SE","NC_000073.7","120442323-120443919:120444012-120457567","+",-0.0024195395,0.3941058941,0.404387069940375,"not significant"
"4680","Eef2k","SE","NC_000073.7","120472632-120475655:120475715-120479037","+",0.0068842966,0.3941058941,0.404387069940375,"not significant"
"4681","Eef2k","SE","NC_000073.7","120486010-120487082:120487149-120488413","+",-0.0173271843,0.3941058941,0.404387069940375,"not significant"
"4682","Eef2k","SE","NC_000073.7","120488974-120490819:120490953-120491088","+",-0.0326147389,0.3941058941,0.404387069940375,"not significant"
"4683","Eef2k","SE","NC_000073.7","120488974-120491088:120491276-120494407","+",0.1099337988,0.3941058941,0.404387069940375,"not significant"
"4684","Eefsec","SE","NC_000072.7","88235373-88249004:88249083-88258531","-",0,0.3876123876,0.411602351898991,"not significant"
"4685","Eefsec","SE","NC_000072.7","88258687-88274559:88275218-88332465","-",0.0078061636,0.3876123876,0.411602351898991,"not significant"
"4686","Eefsec","SE","NC_000072.7","88275218-88289687:88289785-88332465","-",-0.0020402547,0.3876123876,0.411602351898991,"not significant"
"4687","Eefsec","SE","NC_000072.7","88275218-88289687:88289790-88332465","-",0,0.3876123876,0.411602351898991,"not significant"
"4688","Eefsec","SE","NC_000072.7","88275218-88332465:88332629-88335528","-",0,0.3876123876,0.411602351898991,"not significant"
"4689","Eefsec","SE","NC_000072.7","88332629-88335528:88335624-88353186","-",-0.0036143992,0.3876123876,0.411602351898991,"not significant"
"4690","Eefsec","SE","NC_000072.7","88335624-88353186:88353393-88423188","-",-0.001845539,0.3876123876,0.411602351898991,"not significant"
"4691","Eeig2","SE","NC_000069.7","108887610-108888460:108888555-108892628","-",0.002243929,0.3956043956,0.402738891558632,"not significant"
"4692","Eepd1","SE","NC_000075.7","25500869-25505857:25506051-25514705","+",0.0584534698,0.2042957043,0.689740765126826,"not significant"
"4693","Efcab12","SE","NC_000072.7","115794390-115797006:115797162-115799078","-",-0.0067955779,0.2842157842,0.546351806772348,"not significant"
"4694","Efcab12","SE","NC_000072.7","115799263-115800218:115800672-115814745","-",0.0211650386,0.2842157842,0.546351806772348,"not significant"
"4695","Efcab14","SE","NC_000070.7","115610216-115613630:115613740-115616006","+",0.0365149831,0.2637362637,0.578830150669203,"not significant"
"4696","Efcab14","SE","NC_000070.7","115616092-115617067:115617258-115619415","+",-0.034960177,0.2637362637,0.578830150669203,"not significant"
"4697","Efcab15_and_gene-Spata32","SE","NC_000077.7","103100697-103101564:103101618-103109168","-",-0.75,0.1428571429,0.845098039883969,"not significant"
"4698","Efcab5","SE","NC_000077.7","76996268-77003936:77004094-77004434","-",-0.0658889989,0.2967032967,0.527677628166932,"not significant"
"4699","Efcab5","SE","NC_000077.7","77008785-77011922:77012211-77020679","-",0.0070131115,0.2967032967,0.527677628166932,"not significant"
"4700","Efcab5","SE","NC_000077.7","77042799-77054602:77054672-77059717","-",-0.0166011708,0.2967032967,0.527677628166932,"not significant"
"4701","Efcab5","SE","NC_000077.7","77042799-77059717:77059765-77063131","-",-0.0343770709,0.2967032967,0.527677628166932,"not significant"
"4702","Efcab5","SE","NC_000077.7","77042799-77063131:77063287-77079542","-",0.000444157,0.2967032967,0.527677628166932,"not significant"
"4703","Efcab5","SE","NC_000077.7","77080082-77086863:77087700-77089800","-",-0.0087388924,0.2967032967,0.527677628166932,"not significant"
"4704","Efcab5","SE","NC_000077.7","77090979-77098965:77099060-77103306","-",-0.2907139938,0.2967032967,0.527677628166932,"not significant"
"4705","Efcab6","SE","NC_000081.7","83857562-83863209:83863399-83867645","-",-0.0581821275,0.2497502498,0.602494068720769,"not significant"
"4706","Efcab6","SE","NC_000081.7","83873159-83894209:83894269-83902828","-",0.0974416457,0.2497502498,0.602494068720769,"not significant"
"4707","Efcab6","SE","NC_000081.7","83917341-83928376:83928521-83938644","-",0.0086171244,0.2497502498,0.602494068720769,"not significant"
"4708","Efcab7_and_gene-Gm26425","SE","NC_000070.7","99719817-99731497:99731708-99732649","+",0.0675560087,0.2592407592,0.586296715363124,"not significant"
"4709","Efcab7_and_gene-Gm26425","SE","NC_000070.7","99746198-99754599:99754708-99757734","+",0.0506878143,0.2592407592,0.586296715363124,"not significant"
"4710","Efemp1","SE","NC_000077.7","28865780-28866850:28866969-28871403","+",0.25,0.1453546454,0.837571084021881,"not significant"
"4711","Efemp2","SE","NC_000085.7","5528348-5529830:5529846-5530058","+",-0.1274896533,0.2277722278,0.642499230425911,"not significant"
"4712","Efhb","SE","NC_000083.7","53752883-53756413:53756593-53758579","-",0.2296164805,0.2222777223,0.653104062118841,"not significant"
"4713","Efhc2","SE","NC_000086.8","17147905-17185481:17185607-17186113","-",0.1327052123,0.1993006993,0.700491177458075,"not significant"
"4714","Efna3","SE","NC_000069.7","89222874-89223115:89223192-89223377","-",0.0026077399,0.3856143856,0.413846772823765,"not significant"
"4715","Efna5_and_gene-Gm46583","SE","NC_000083.7","62914458-62920311:62920391-62920832","-",0.0393355432,0.2707292707,0.567464786651868,"not significant"
"4716","Efnb2","SE","NC_000074.7","8672444-8673148:8673240-8689206","-",-0.0140646926,0.3946053946,0.403836981858796,"not significant"
"4717","Efr3a_and_gene-Gm41338","SE","NC_000081.7","65691719-65696463:65696584-65701576","+",-0.0214505088,0.2412587413,0.617516942317517,"not significant"
"4718","Efr3b","SE","NC_000078.7","4035551-4042906:4043056-4049590","-",-0.0242271754,0.2202797203,0.657025483635479,"not significant"
"4719","Efr3b","SE","NC_000078.7","4035551-4042906:4043123-4049590","-",-0.2867035414,0.208957709,0.679941601958008,"not significant"
"4720","Egf","SE","NC_000069.7","129484564-129486567:129486689-129490440","-",0.2826945334,0.1458541459,0.836081221558347,"not significant"
"4721","Egfem1_and_gene-Mir551b_and_gene-Mir21b","SE","NC_000069.7","29207750-29365949:29366028-29568037","+",0.0389986604,0.3001998002,0.522589601140271,"not significant"
"4722","Egfem1_and_gene-Mir551b_and_gene-Mir21b","SE","NC_000069.7","29207750-29568037:29568159-29637056","+",-0.2879442214,0.3001998002,0.522589601140271,"not significant"
"4723","Egfem1_and_gene-Mir551b_and_gene-Mir21b","SE","NC_000069.7","29711416-29716526:29716648-29722390","+",0,0.3001998002,0.522589601140271,"not significant"
"4724","Egfem1_and_gene-Mir551b_and_gene-Mir21b","SE","NC_000069.7","29724888-29739327:29739490-29740817","+",-0.0561999264,0.3001998002,0.522589601140271,"not significant"
"4725","Egflam","SE","NC_000081.7","7252307-7254126:7254149-7261069","-",0.0216143256,0.2912087912,0.535795518397397,"not significant"
"4726","Egflam","SE","NC_000081.7","7284025-7319265:7319431-7333406","-",0,0.2912087912,0.535795518397397,"not significant"
"4727","Egflam","SE","NC_000081.7","7347831-7379148:7379192-7427469","-",0,0.2912087912,0.535795518397397,"not significant"
"4728","Egfr","SE","NC_000077.7","16702570-16743640:16743744-16808896","+",0.1384169607,0.1428571429,0.845098039883969,"not significant"
"4729","Egln1_and_gene-Gm46060","SE","NC_000074.7","125638547-125640756:125640892-125642400","-",0.0179219663,0.2282717283,0.641547873019662,"not significant"
"4730","Egr3","SE","NC_000080.7","70315047-70315473:70315525-70316345","+",-0.0196285479,0.2937062937,0.532086747076468,"not significant"
"4731","Ehbp1","SE","NC_000077.7","22009261-22012780:22012887-22018359","-",-0.0157168513,0.3721992293,0.429224530482801,"not significant"
"4732","Ehbp1","SE","NC_000077.7","22101189-22101788:22101892-22119035","-",-0.0061639146,0.3721992293,0.429224530482801,"not significant"
"4733","Ehbp1l1","SE","NC_000085.7","5767224-5770714:5770754-5770837","-",-0.0423305057,0.3006993007,0.521867581884465,"not significant"
"4734","Ehbp1l1","SE","NC_000085.7","5770905-5771000:5771035-5771470","-",0.0755267759,0.3006993007,0.521867581884465,"not significant"
"4735","Ehhadh","SE","NC_000082.7","21594261-21596549:21596652-21606457","-",0,0.2702297702,0.568266808084575,"not significant"
"4736","Ehmt1","SE","NC_000068.8","24729768-24730648:24730791-24737956","-",-0.0111455031,0.4255744256,0.371024478350501,"not significant"
"4737","Ehmt1","SE","NC_000068.8","24738101-24742677:24742814-24746618","-",-0.0106128946,0.4255744256,0.371024478350501,"not significant"
"4738","Ehmt1","SE","NC_000068.8","24748262-24753235:24753423-24753784","-",-0.002366507,0.4255744256,0.371024478350501,"not significant"
"4739","Ehmt2","SE","NC_000083.7","35124432-35124586:35124687-35124886","+",-0.0099063752,0.3811188811,0.418939535209935,"not significant"
"4740","Ehmt2","SE","NC_000083.7","35130031-35130339:35130454-35130555","+",-0.0011434724,0.3811188811,0.418939535209935,"not significant"
"4741","Eif2a","SE","NC_000069.7","58433507-58438508:58438577-58444955","+",0.0041228391,0.3601398601,0.443528808471938,"not significant"
"4742","Eif2a","SE","NC_000069.7","58445029-58446949:58447067-58448461","+",-0.0298559397,0.3601398601,0.443528808471938,"not significant"
"4743","Eif2a","SE","NC_000069.7","58445029-58446951:58447067-58448461","+",-0.0332752808,0.3601398601,0.443528808471938,"not significant"
"4744","Eif2ak1","SE","NC_000071.7","143834375-143835832:143836065-143838603","+",-0.0049039825,0.3546453546,0.450205724479765,"not significant"
"4745","Eif2ak4","SE","NC_000068.8","118231128-118231507:118231821-118235528","+",-0.0585560785,0.2684815185,0.571085604525761,"not significant"
"4746","Eif2ak4","SE","NC_000068.8","118231128-118235528:118235630-118238833","+",0.0489107877,0.2684815185,0.571085604525761,"not significant"
"4747","Eif2ak4","SE","NC_000068.8","118238985-118241364:118241444-118243416","+",-0.0071488527,0.3366633367,0.472804176560684,"not significant"
"4748","Eif2b3_and_gene-Gm22335","SE","NC_000070.7","116901792-116909921:116910032-116915961","+",-0.0338369397,0.2097902098,0.678214782725132,"not significant"
"4749","Eif2d","SE","NC_000067.7","131082156-131082905:131082988-131083370","+",0,0.4030969031,0.394590538417893,"not significant"
"4750","Eif2d","SE","NC_000067.7","131091302-131092140:131092243-131092357","+",0.0110187592,0.378235401,0.422237825730419,"not significant"
"4751","Eif2d","SE","NC_000067.7","131091302-131092140:131092243-131092857","+",-0.0216048317,0.378235401,0.422237825730419,"not significant"
"4752","Eif2d","SE","NC_000067.7","131091302-131092357:131092506-131092857","+",-0.0112612841,0.378235401,0.422237825730419,"not significant"
"4753","Eif2d","SE","NC_000067.7","131092243-131092357:131092506-131092857","+",0.0017592854,0.3983708599,0.39971243693378,"not significant"
"4754","Eif2s3y","SE","NC_000087.8","1012169-1013379:1013473-1014634","+",0.2493362333,0.1381951382,0.85950723547161,"not significant"
